date,title,location,surface,surfaceType,dollar,opp1,opp1_url,opp2,opp2_url,winner,opp1_set1,opp2_set1,opp1_set2,opp2_set2,opp1_set3,opp2_set3,opp1_set4,opp2_set4,opp1_set5,opp2_set5,opp1_rank,opp1_age,opp1_year_pro,opp1_weight,opp1_height,opp1_hand,opp1_first_serve,opp1_first_serve_points_won,opp1_second_serve_points_won,opp1_break_points_saved,opp1_service_points_won,opp1_total_service_points_won,opp1_first_serve_return_points_won,opp1_second_serve_return_points_won,opp1_break_points_converted,opp1_return_games_won,opp1_return_points_won,opp1_total_points_won,opp1_overall_ytd,opp1_grandslams_ytd,opp1_atpworld_ytd,opp1_tiebreaks_ytd,opp1_vs_top_10_ytd,opp1_finals_ytd,opp1_deciding_set_ytd,opp1_fifth_set_record_ytd,opp1_clay_ytd,opp1_grass_ytd,opp1_hard_ytd,opp1_carpet_ytd,opp1_indoor_ytd,opp1_outdoor_ytd,opp1_after_winning_first_set_ytd,opp1_after_losing_first_set_ytd,opp1_vs_right_handers_ytd,opp1_vs_left_handers_ytd,opp1_overall_career,opp1_grandslams_career,opp1_atpworld_career,opp1_tiebreaks_career,opp1_vs_top_10_career,opp1_finals_career,opp1_deciding_set_career,opp1_fifth_set_record_career,opp1_clay_career,opp1_grass_career,opp1_hard_career,opp1_carpet_career,opp1_indoor_career,opp1_outdoor_career,opp1_after_winning_first_set_career,opp1_after_losing_first_set_career,opp1_vs_right_handers_career,opp1_vs_left_handers_career,opp2_rank,opp2_age,opp2_year_pro,opp2_weight,opp2_height,opp2_hand,opp2_first_serve,opp2_first_serve_points_won,opp2_second_serve_points_won,opp2_break_points_saved,opp2_service_points_won,opp2_total_service_points_won,opp2_first_serve_return_points_won,opp2_second_serve_return_points_won,opp2_break_points_converted,opp2_return_games_won,opp2_return_points_won,opp2_total_points_won,opp2_overall_ytd,opp2_grandslams_ytd,opp2_atpworld_ytd,opp2_tiebreaks_ytd,opp2_vs_top_10_ytd,opp2_finals_ytd,opp2_deciding_set_ytd,opp2_fifth_set_record_ytd,opp2_clay_ytd,opp2_grass_ytd,opp2_hard_ytd,opp2_carpet_ytd,opp2_indoor_ytd,opp2_outdoor_ytd,opp2_after_winning_first_set_ytd,opp2_after_losing_first_set_ytd,opp2_vs_right_handers_ytd,opp2_vs_left_handers_ytd,opp2_overall_career,opp2_grandslams_career,opp2_atpworld_career,opp2_tiebreaks_career,opp2_vs_top_10_career,opp2_finals_career,opp2_deciding_set_career,opp2_fifth_set_record_career,opp2_clay_career,opp2_grass_career,opp2_hard_career,opp2_carpet_career,opp2_indoor_career,opp2_outdoor_career,opp2_after_winning_first_set_career,opp2_after_losing_first_set_career,opp2_vs_right_handers_career,opp2_vs_left_handers_career
2016.01.04,Brisbane,"Brisbane, Australia",Outdoor,Hard,"$461,330",Oliver Anderson,/en/players/oliver-anderson/ad23/overview,Ivan Dodig,/en/players/ivan-dodig/d646/overview,2,3,6,2,6,0,0,0,0,0,0,743,18,,(73kg),(175cm),"Right-Handed, Two-Handed Backhand",58%,73%,41%,50%,63%,60%,20%,32%,0%,0%,24%,43%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,147,32,2004,(83kg),(183cm),"Right-Handed, Two-Handed Backhand",60%,69%,47%,61%,73%,61%,26%,48%,43%,18%,35%,48%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.455,0.385,0.404,0.518,0.143,0.500,0.481,0.545,0.400,0.548,0.457,0.000,0.500,0.438,0.715,0.179,0.459,0.406
2016.01.04,Brisbane,"Brisbane, Australia",Outdoor,Hard,"$461,330",Benjamin Mitchell,/en/players/benjamin-mitchell/mk40/overview,Tobias Kamke,/en/players/tobias-kamke/k839/overview,2,2,6,4,6,0,0,0,0,0,0,502,24,2008,(84kg),(185cm),Right-Handed,63%,65%,45%,63%,67%,58%,19%,43%,0%,0%,29%,43%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,118,30,2004,(76kg),(178cm),"Right-Handed, Two-Handed Backhand",62%,65%,49%,47%,69%,59%,31%,52%,47%,29%,39%,50%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.379,0.313,0.182,0.429,0.133,0.000,0.293,0.333,0.364,0.429,0.375,0.000,0.409,0.368,0.676,0.126,0.366,0.500
2016.01.04,Brisbane,"Brisbane, Australia",Outdoor,Hard,"$461,330",John-Patrick Smith,/en/players/john-patrick-smith/sj55/overview,Denis Kudla,/en/players/denis-kudla/kb09/overview,2,6,4,3,6,2,6,0,0,0,0,226,27,2012,(84kg),(188cm),"Left-Handed, Two-Handed Backhand",66%,68%,51%,61%,76%,62%,26%,44%,50%,18%,34%,48%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.294,0.000,0.000,0.000,0.000,0.000,0.400,0.000,0.000,0.571,0.100,0.000,0.000,0.294,0.625,0.000,0.313,0.000,131,24,2010,(75kg),(180cm),"Right-Handed, Two-Handed Backhand",59%,70%,48%,56%,73%,61%,27%,48%,42%,19%,35%,48%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.330,0.333,0.286,0.394,0.000,0.000,0.483,0.500,0.222,0.520,0.259,0.000,0.333,0.329,0.688,0.125,0.324,0.353
2016.01.04,Brisbane,"Brisbane, Australia",Outdoor,Hard,"$461,330",Denis Istomin,/en/players/denis-istomin/i165/overview,Mikhail Kukushkin,/en/players/mikhail-kukushkin/k926/overview,2,2,6,5,7,0,0,0,0,0,0,121,30,2004,(88kg),(188cm),"Right-Handed, Two-Handed Backhand",64%,69%,49%,55%,76%,62%,27%,48%,37%,17%,35%,49%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.481,0.469,0.327,0.535,0.030,0.333,0.484,0.632,0.481,0.571,0.460,0.000,0.543,0.460,0.773,0.200,0.485,0.425,89,29,2006,(72kg),(183cm),"Right-Handed, Two-Handed Backhand",59%,65%,48%,60%,69%,58%,28%,52%,39%,22%,37%,48%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.432,0.389,0.469,0.461,0.067,0.333,0.456,0.538,0.394,0.286,0.470,0.333,0.544,0.377,0.748,0.123,0.438,0.387
2016.01.04,Brisbane,"Brisbane, Australia",Outdoor,Hard,"$461,330",Lucas Pouille,/en/players/lucas-pouille/pf39/overview,Yoshihito Nishioka,/en/players/yoshihito-nishioka/n732/overview,1,4,6,6,3,7,5,0,0,0,0,15,22,2012,(81kg),(185cm),"Right-Handed, Two-Handed Backhand",55%,74%,51%,61%,80%,64%,28%,48%,40%,20%,36%,50%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.527,0.476,0.556,0.674,0.385,0.500,0.615,0.800,0.571,0.444,0.518,0.000,0.560,0.515,0.826,0.234,0.513,0.615,100,21,2014,(64kg),(170cm),"Left-Handed, Two-Handed Backhand",60%,67%,54%,60%,74%,62%,24%,54%,41%,22%,36%,49%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.419,0.143,0.667,0.200,0.000,0.000,0.333,1.000,0.000,0.000,0.464,0.000,0.667,0.393,0.765,0.000,0.407,0.500
2016.01.04,Brisbane,"Brisbane, Australia",Outdoor,Hard,"$461,330",Dusan Lajovic,/en/players/dusan-lajovic/l987/overview,Radek Stepanek,/en/players/radek-stepanek/s694/overview,2,0,6,3,6,0,0,0,0,0,0,93,26,2007,(78kg),(183cm),"Right-Handed, One-Handed Backhand",66%,71%,54%,58%,82%,65%,24%,47%,36%,16%,33%,49%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.425,0.421,0.250,0.458,0.000,0.000,0.472,0.167,0.500,0.143,0.364,0.000,0.419,0.427,0.727,0.132,0.420,0.467,107,38,1996,(76kg),(185cm),"Right-Handed, Two-Handed Backhand",60%,73%,48%,62%,79%,63%,30%,49%,39%,22%,38%,50%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.559,0.514,0.522,0.518,0.233,0.417,0.537,0.385,0.552,0.597,0.558,0.531,0.597,0.547,0.838,0.248,0.541,0.682
2016.01.04,Brisbane,"Brisbane, Australia",Outdoor,Hard,"$461,330",Steve Johnson,/en/players/steve-johnson/j386/overview,Viktor Troicki,/en/players/viktor-troicki/t840/overview,2,6,7,1,6,0,0,0,0,0,0,33,27,2012,(86kg),(188cm),"Right-Handed, Two-Handed Backhand",61%,75%,54%,71%,85%,67%,26%,45%,33%,18%,33%,50%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.495,0.438,0.412,0.457,0.111,0.500,0.534,0.400,0.320,0.581,0.508,0.000,0.522,0.491,0.800,0.208,0.482,0.591,29,30,2006,(86kg),(193cm),"Right-Handed, Two-Handed Backhand",61%,73%,49%,62%,79%,64%,29%,49%,38%,21%,37%,50%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.538,0.581,0.444,0.497,0.130,0.333,0.574,0.517,0.508,0.549,0.548,0.000,0.573,0.526,0.851,0.237,0.526,0.614
2016.01.04,Brisbane,"Brisbane, Australia",Outdoor,Hard,"$461,330",Yoshihito Nishioka,/en/players/yoshihito-nishioka/n732/overview,Ernests Gulbis,/en/players/ernests-gulbis/g858/overview,1,6,3,6,4,0,0,0,0,0,0,100,21,2014,(64kg),(170cm),"Left-Handed, Two-Handed Backhand",60%,67%,54%,60%,74%,62%,24%,54%,41%,22%,36%,49%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.419,0.143,0.667,0.200,0.000,0.000,0.333,1.000,0.000,0.000,0.464,0.000,0.667,0.393,0.765,0.000,0.407,0.500,151,28,2004,(85kg),(191cm),"Right-Handed, Two-Handed Backhand",55%,74%,48%,62%,76%,62%,26%,47%,36%,18%,34%,48%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.520,0.463,0.490,0.476,0.274,1.000,0.507,0.308,0.546,0.345,0.514,0.706,0.562,0.506,0.785,0.195,0.511,0.549
2016.01.04,Brisbane,"Brisbane, Australia",Outdoor,Hard,"$461,330",Jared Donaldson,/en/players/jared-donaldson/dc58/overview,Ivan Dodig,/en/players/ivan-dodig/d646/overview,2,3,6,6,3,4,6,0,0,0,0,105,20,2014,(75kg),(188cm),"Right-Handed, Two-Handed Backhand",51%,73%,51%,53%,75%,62%,26%,50%,45%,22%,37%,49%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.367,0.400,0.444,0.250,0.000,0.000,0.500,0.000,0.000,0.250,0.385,0.000,0.333,0.370,0.667,0.167,0.391,0.286,147,32,2004,(83kg),(183cm),"Right-Handed, Two-Handed Backhand",60%,69%,47%,61%,73%,61%,26%,48%,43%,18%,35%,48%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.455,0.385,0.404,0.518,0.143,0.500,0.481,0.545,0.400,0.548,0.457,0.000,0.500,0.438,0.715,0.179,0.459,0.406
2016.01.04,Brisbane,"Brisbane, Australia",Outdoor,Hard,"$461,330",Tim Smyczek,/en/players/tim-smyczek/sf62/overview,Oliver Anderson,/en/players/oliver-anderson/ad23/overview,2,7,6,6,7,2,6,0,0,0,0,140,29,2006,(73kg),(175cm),"Right-Handed, Two-Handed Backhand",60%,69%,50%,59%,74%,61%,30%,47%,42%,21%,37%,49%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.357,0.368,0.368,0.359,0.000,0.000,0.474,0.500,0.300,0.273,0.377,0.000,0.364,0.356,0.667,0.177,0.357,0.357,743,18,,(73kg),(175cm),"Right-Handed, Two-Handed Backhand",58%,73%,41%,50%,63%,60%,20%,32%,0%,0%,24%,43%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2016.01.04,Brisbane,"Brisbane, Australia",Outdoor,Hard,"$461,330",Jurgen Zopp,/en/players/jurgen-zopp/z254/overview,Tobias Kamke,/en/players/tobias-kamke/k839/overview,2,3,6,2,6,0,0,0,0,0,0,332,28,2008,(88kg),(191cm),Right-Handed,63%,70%,49%,46%,77%,62%,29%,41%,11%,6%,33%,47%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.362,0.182,0.000,0.286,0.000,0.000,0.273,0.250,0.375,0.000,0.417,0.250,0.455,0.280,0.737,0.107,0.317,0.333,118,30,2004,(76kg),(178cm),"Right-Handed, Two-Handed Backhand",62%,65%,49%,47%,69%,59%,31%,52%,47%,29%,39%,50%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.379,0.313,0.182,0.429,0.133,0.000,0.293,0.333,0.364,0.429,0.375,0.000,0.409,0.368,0.676,0.126,0.366,0.500
2016.01.04,Brisbane,"Brisbane, Australia",Outdoor,Hard,"$461,330",Marius Copil,/en/players/marius-copil/ca99/overview,Ernests Gulbis,/en/players/ernests-gulbis/g858/overview,2,4,6,2,6,0,0,0,0,0,0,132,26,2008,(85kg),(193cm),"Right-Handed, One-Handed Backhand",57%,72%,54%,56%,78%,64%,27%,45%,59%,17%,35%,49%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.459,0.333,0.200,0.438,0.000,0.000,0.375,0.000,0.333,0.429,0.516,1.000,0.579,0.405,0.846,0.171,0.438,0.455,151,28,2004,(85kg),(191cm),"Right-Handed, Two-Handed Backhand",55%,74%,48%,62%,76%,62%,26%,47%,36%,18%,34%,48%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.520,0.463,0.490,0.476,0.274,1.000,0.507,0.308,0.546,0.345,0.514,0.706,0.562,0.506,0.785,0.195,0.511,0.549
2016.01.04,Brisbane,"Brisbane, Australia",Outdoor,Hard,"$461,330",Ivan Dodig,/en/players/ivan-dodig/d646/overview,Omar Jasika,/en/players/omar-jasika/j553/overview,1,6,1,6,3,0,0,0,0,0,0,147,32,2004,(83kg),(183cm),"Right-Handed, Two-Handed Backhand",60%,69%,47%,61%,73%,61%,26%,48%,43%,18%,35%,48%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.455,0.385,0.404,0.518,0.143,0.500,0.481,0.545,0.400,0.548,0.457,0.000,0.500,0.438,0.715,0.179,0.459,0.406,367,19,,(60kg),(183cm),"Left-Handed, Two-Handed Backhand",72%,68%,43%,58%,75%,61%,29%,51%,44%,22%,37%,49%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.500,0.500,0.000,0.333,0.000
2016.01.04,Brisbane,"Brisbane, Australia",Outdoor,Hard,"$461,330",Jurgen Zopp,/en/players/jurgen-zopp/z254/overview,Thiemo de Bakker,/en/players/thiemo-de-bakker/d776/overview,1,6,4,7,6,0,0,0,0,0,0,332,28,2008,(88kg),(191cm),Right-Handed,63%,70%,49%,46%,77%,62%,29%,41%,11%,6%,33%,47%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.362,0.182,0.000,0.286,0.000,0.000,0.273,0.250,0.375,0.000,0.417,0.250,0.455,0.280,0.737,0.107,0.317,0.333,257,28,,(83kg),(193cm),"Right-Handed, Two-Handed Backhand",61%,71%,47%,57%,76%,62%,26%,45%,36%,14%,34%,48%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.433,0.316,0.423,0.495,0.111,0.000,0.500,0.571,0.492,0.375,0.402,0.000,0.400,0.443,0.714,0.163,0.406,0.533
2016.01.04,Brisbane,"Brisbane, Australia",Outdoor,Hard,"$461,330",Pierre-Hugues Herbert,/en/players/pierre-hugues-herbert/h996/overview,Jared Donaldson,/en/players/jared-donaldson/dc58/overview,2,6,3,3,6,4,6,0,0,0,0,78,25,2010,(79kg),(188cm),"Right-Handed, Two-Handed Backhand",56%,76%,51%,58%,82%,65%,25%,44%,43%,15%,32%,49%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.392,0.385,0.273,0.368,0.000,0.000,0.429,1.000,0.200,0.444,0.405,0.000,0.350,0.419,0.714,0.167,0.432,0.143,105,20,2014,(75kg),(188cm),"Right-Handed, Two-Handed Backhand",51%,73%,51%,53%,75%,62%,26%,50%,45%,22%,37%,49%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.367,0.400,0.444,0.250,0.000,0.000,0.500,0.000,0.000,0.250,0.385,0.000,0.333,0.370,0.667,0.167,0.391,0.286
2016.01.04,Brisbane,"Brisbane, Australia",Outdoor,Hard,"$461,330",Dennis Novikov,/en/players/dennis-novikov/n674/overview,Oliver Anderson,/en/players/oliver-anderson/ad23/overview,2,6,3,4,6,4,6,0,0,0,0,149,23,2013,(91kg),(193cm),"Right-Handed, Two-Handed Backhand",57%,72%,50%,57%,80%,62%,25%,46%,39%,14%,33%,48%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.273,0.500,0.250,0.333,0.000,0.000,0.000,0.000,0.000,0.250,0.286,0.000,0.000,0.273,0.667,0.125,0.222,0.500,743,18,,(73kg),(175cm),"Right-Handed, Two-Handed Backhand",58%,73%,41%,50%,63%,60%,20%,32%,0%,0%,24%,43%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2016.01.04,Chennai,"Chennai, India",,Hard,"$482,085",Borna Coric,/en/players/borna-coric/cg80/overview,Stan Wawrinka,/en/players/stan-wawrinka/w367/overview,2,3,6,5,7,0,0,0,0,0,0,48,20,2013,(79kg),(185cm),"Right-Handed, Two-Handed Backhand",63%,70%,55%,54%,77%,64%,27%,50%,35%,20%,36%,50%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.478,0.400,0.462,0.600,0.200,0.000,0.526,0.500,0.537,0.286,0.463,0.000,0.381,0.500,0.789,0.172,0.458,0.579,4,31,2002,(81kg),(183cm),"Right-Handed, One-Handed Backhand",58%,75%,56%,68%,86%,67%,29%,50%,39%,23%,38%,52%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.636,0.730,0.592,0.516,0.362,0.600,0.583,0.558,0.671,0.529,0.635,0.462,0.551,0.658,0.843,0.337,0.640,0.609
2016.01.04,Chennai,"Chennai, India",,Hard,"$482,085",Benoit Paire,/en/players/benoit-paire/pd31/overview,Stan Wawrinka,/en/players/stan-wawrinka/w367/overview,2,3,6,4,6,0,0,0,0,0,0,47,27,2007,(80kg),(196cm),"Right-Handed, Two-Handed Backhand",50%,72%,46%,61%,70%,59%,31%,48%,40%,25%,38%,49%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.469,0.489,0.440,0.475,0.185,0.250,0.520,0.667,0.510,0.417,0.449,0.000,0.408,0.483,0.802,0.221,0.479,0.375,4,31,2002,(81kg),(183cm),"Right-Handed, One-Handed Backhand",58%,75%,56%,68%,86%,67%,29%,50%,39%,23%,38%,52%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.636,0.730,0.592,0.516,0.362,0.600,0.583,0.558,0.671,0.529,0.635,0.462,0.551,0.658,0.843,0.337,0.640,0.609
2016.01.04,Chennai,"Chennai, India",,Hard,"$482,085",Borna Coric,/en/players/borna-coric/cg80/overview,Aljaz Bedene,/en/players/aljaz-bedene/bh09/overview,1,7,6,6,7,6,3,0,0,0,0,48,20,2013,(79kg),(185cm),"Right-Handed, Two-Handed Backhand",63%,70%,55%,54%,77%,64%,27%,50%,35%,20%,36%,50%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.478,0.400,0.462,0.600,0.200,0.000,0.526,0.500,0.537,0.286,0.463,0.000,0.381,0.500,0.789,0.172,0.458,0.579,101,27,2008,(72kg),(183cm),"Right-Handed, Two-Handed Backhand",58%,74%,49%,59%,77%,63%,28%,48%,37%,19%,36%,49%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.425,0.222,0.429,0.558,0.000,0.000,0.500,1.000,0.370,0.357,0.483,0.000,0.467,0.419,0.708,0.236,0.421,0.417
2016.01.04,Chennai,"Chennai, India",,Hard,"$482,085",Stan Wawrinka,/en/players/stan-wawrinka/w367/overview,Guillermo Garcia-Lopez,/en/players/guillermo-garcia-lopez/g476/overview,1,6,4,6,4,0,0,0,0,0,0,4,31,2002,(81kg),(183cm),"Right-Handed, One-Handed Backhand",58%,75%,56%,68%,86%,67%,29%,50%,39%,23%,38%,52%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.636,0.730,0.592,0.516,0.362,0.600,0.583,0.558,0.671,0.529,0.635,0.462,0.551,0.658,0.843,0.337,0.640,0.609,70,33,2002,(80kg),(185cm),"Right-Handed, One-Handed Backhand",57%,71%,49%,60%,76%,62%,28%,48%,36%,19%,36%,49%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.469,0.443,0.436,0.478,0.211,0.556,0.518,0.571,0.508,0.481,0.435,0.250,0.415,0.479,0.790,0.184,0.470,0.455
2016.01.04,Chennai,"Chennai, India",,Hard,"$482,085",Benoit Paire,/en/players/benoit-paire/pd31/overview,Thomas Fabbiano,/en/players/thomas-fabbiano/f586/overview,1,6,4,7,5,0,0,0,0,0,0,47,27,2007,(80kg),(196cm),"Right-Handed, Two-Handed Backhand",50%,72%,46%,61%,70%,59%,31%,48%,40%,25%,38%,49%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.469,0.489,0.440,0.475,0.185,0.250,0.520,0.667,0.510,0.417,0.449,0.000,0.408,0.483,0.802,0.221,0.479,0.375,124,27,2005,(70kg),(173cm),"Right-Handed, Two-Handed Backhand",67%,63%,45%,47%,63%,57%,29%,50%,39%,25%,38%,48%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.238,0.000,0.000,0.143,0.000,0.000,0.400,0.000,0.111,0.000,0.333,0.000,0.000,0.263,0.600,0.125,0.176,0.500
2016.01.04,Chennai,"Chennai, India",,Hard,"$482,085",Roberto Bautista Agut,/en/players/roberto-bautista-agut/bd06/overview,Borna Coric,/en/players/borna-coric/cg80/overview,2,6,3,4,6,6,7,0,0,0,0,14,28,2005,(76kg),(183cm),"Right-Handed, Two-Handed Backhand",65%,69%,53%,64%,80%,64%,31%,53%,41%,28%,40%,52%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.601,0.646,0.551,0.570,0.162,0.400,0.581,0.700,0.592,0.667,0.596,0.000,0.576,0.609,0.856,0.275,0.597,0.625,48,20,2013,(79kg),(185cm),"Right-Handed, Two-Handed Backhand",63%,70%,55%,54%,77%,64%,27%,50%,35%,20%,36%,50%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.478,0.400,0.462,0.600,0.200,0.000,0.526,0.500,0.537,0.286,0.463,0.000,0.381,0.500,0.789,0.172,0.458,0.579
2016.01.04,Chennai,"Chennai, India",,Hard,"$482,085",Ramkumar Ramanathan,/en/players/ramkumar-ramanathan/rb56/overview,Aljaz Bedene,/en/players/aljaz-bedene/bh09/overview,2,7,6,4,6,3,6,0,0,0,0,227,22,,(77kg),(188cm),"Right-Handed, Two-Handed Backhand",62%,72%,51%,56%,83%,64%,28%,47%,38%,17%,35%,49%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.500,0.000,0.000,0.500,0.000,0.000,0.500,0.300,0.000,0.000,0.400,0.667,0.222,0.400,0.000,101,27,2008,(72kg),(183cm),"Right-Handed, Two-Handed Backhand",58%,74%,49%,59%,77%,63%,28%,48%,37%,19%,36%,49%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.425,0.222,0.429,0.558,0.000,0.000,0.500,1.000,0.370,0.357,0.483,0.000,0.467,0.419,0.708,0.236,0.421,0.417
